#phase,      #real(PD),      #real(PA)
  0.00,  0.9842633E+00,  0.9000000E+02
  0.10,  0.9842633E+00,  0.9000000E+02
  0.20,  0.9842633E+00,  0.9000000E+02
  0.30,  0.9842633E+00,  0.9000000E+02
  0.40,  0.9842633E+00,  0.9000000E+02
  0.50,  0.9842633E+00,  0.9000000E+02
  0.60,  0.9842633E+00,  0.9000000E+02
  0.70,  0.9842633E+00,  0.9000000E+02
  0.80,  0.9842633E+00,  0.9000000E+02
  0.90,  0.9842633E+00,  0.9000000E+02
