#phase,      #real(PD),      #real(PA)
  0.00,  0.7420237E-16,  0.5416411E+01
  0.10,  0.7420237E-16,  0.5416411E+01
  0.20,  0.7420237E-16,  0.5416411E+01
  0.30,  0.7420237E-16,  0.5416411E+01
  0.40,  0.7420237E-16,  0.5416411E+01
  0.50,  0.7420237E-16,  0.5416411E+01
  0.60,  0.7420237E-16,  0.5416411E+01
  0.70,  0.7420237E-16,  0.5416411E+01
  0.80,  0.7420237E-16,  0.5416411E+01
  0.90,  0.7420237E-16,  0.5416411E+01
